"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"80","RT @WHOEthiopia: Here are some tips on preventing #diabetes
🔹Eat healthy 🥦🍆🥒🍋🍒🍏
🔹Be physically active 🏃🏾‍♀️🚶🏾‍♂️🤾🏾‍♂️🏊🏾‍♀️
🔹Avoid excessive…",FALSE,0,NA,2019-05-03 19:12:20,FALSE,NA,"1124391256367468544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DougBettcher",31,TRUE,FALSE,NA,NA
"81","Recent evidence regarding dairy &amp; fish on Type 2 #Diabetes. https://t.co/4Zvy1ojqn7  #prediabetes",FALSE,0,NA,2019-05-03 19:10:32,FALSE,NA,"1124390804070576128",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","Nutrientology",0,FALSE,FALSE,NA,NA
"82","Being #Overweight , with #Diabetes or #HighBloodPressure or the risk of having them? Do the #PrinsoProgram locally… https://t.co/eTdYwLohYn",FALSE,1,NA,2019-05-03 19:10:06,TRUE,NA,"1124390693005340675",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrinsoHC",0,FALSE,FALSE,NA,NA
"83","RT @staceysimms: I wrote about my son's #diabetes &amp; The Hulk. Then #AvengersEndgame put it all together in a way I didn't expect. Hear more…",FALSE,0,NA,2019-05-03 19:07:36,FALSE,NA,"1124390066510495744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mattjcox72",11,TRUE,FALSE,NA,NA
"84","Here at Home Health UK we are proud to offer a 10% discount on our SD Codefree blood glucose meter. Visit… https://t.co/1lTFyGDsnD",FALSE,0,NA,2019-05-03 19:05:18,TRUE,NA,"1124389488493563905",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","homehealth_uk",0,FALSE,FALSE,NA,NA
"85","Propolis Flavonoid May Help Treat Chronic Illnesses Such as #Heartdisease Disease, #Neurodegenerative Diseases,… https://t.co/z2EeptBnFM",FALSE,0,NA,2019-05-03 19:05:06,TRUE,NA,"1124389435129454593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","apitherapy",0,FALSE,FALSE,NA,NA
"86","RT @JDRFUK: #JDRF supporter and golfer @Robcolesgolf thanks @loxton_sam for organising the brilliant #JDRFGolfDay event and banters with fo…",FALSE,0,NA,2019-05-03 19:03:46,FALSE,NA,"1124389101640273926",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RoseReflex",0,TRUE,FALSE,NA,NA
"87","Young adults with #type2 #diabetes have a higher prevalence of #cardiovascular disease risk factors than young adul… https://t.co/JIhTKiXjko",FALSE,0,NA,2019-05-03 19:03:36,TRUE,NA,"1124389058938114048",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","EndoAdvisor",0,FALSE,FALSE,NA,NA
"88","RT @Healthonics: It is important to change unhealthy #lifestyle &amp; habits to stay healthy &amp; fit. According to the study published @TheEndoSo…",FALSE,0,NA,2019-05-03 19:02:34,FALSE,NA,"1124388799209979905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UdayKhambayat",11,TRUE,FALSE,NA,NA
"89","The things we say to ourselves through our own language will in turn shape us…  #Diabetes #DOC https://t.co/a0dFrAKVDR",FALSE,0,NA,2019-05-03 19:02:31,FALSE,NA,"1124388788342599684",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","diabetesDomin8r",0,FALSE,FALSE,NA,NA
"90","Neuropathy Causes: https://t.co/wf9YSRnsVH

#PainFreeLiving #help #feet #diabetes",FALSE,0,NA,2019-05-03 19:01:25,FALSE,NA,"1124388510742515712",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","MadavorArth",0,FALSE,FALSE,NA,NA
"91","RT @NIDDKgov: 💤 We’re talking about sleep on the #DDPblog! Dr. Sarah S. Jaser of @VUMChealth discusses the consequences of insufficient sle…",FALSE,0,NA,2019-05-03 19:00:34,FALSE,NA,"1124388294047993856",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","VUMChealth",1,TRUE,FALSE,NA,NA
"92","RT @RJDLab: #tbt today is Charles ""Rollo"" Park! Park worked out glucose uptake kinetics after #insulin stimulation in the 60s. He showed th…",FALSE,0,NA,2019-05-03 19:00:31,FALSE,NA,"1124388282496946178",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nieminm",4,TRUE,FALSE,NA,NA
"93","Finally got to enjoy Florentia’s 7th birthday party we had a super time #type1d #t1dlookslikeme #insulin… https://t.co/otSKJFK5Rk",FALSE,0,NA,2019-05-03 18:56:49,TRUE,NA,"1124387352116330497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","type1dmum",0,FALSE,FALSE,NA,NA
"94","RT @Healthonics: It is important to change unhealthy #lifestyle &amp; habits to stay healthy &amp; fit. According to the study published @TheEndoSo…",FALSE,0,NA,2019-05-03 18:56:08,FALSE,NA,"1124387180393013248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RajeSampada",11,TRUE,FALSE,NA,NA
"95","#healthyliving Hill’s Diet w/d Feline Low Fat-Gastrointestinal Health with Chicken Cat Food 8.5lb… https://t.co/QOyiQnKPSQ",FALSE,0,NA,2019-05-03 18:55:32,TRUE,NA,"1124387028219629568",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","_weightloss284",0,FALSE,FALSE,NA,NA
"96","RT @IntDiabetesFed: People with type 2 #diabetes have an increased risk of developing cardiovascular complications. Many #CVD risk factors…",FALSE,0,NA,2019-05-03 18:53:26,FALSE,NA,"1124386501335367681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mdjohanlopez",15,TRUE,FALSE,NA,NA
"97","RT @ZUDBabar: Our new paper on #Interventions to improve #insulin #prescribing practice for people with #diabetes in hospital: a #systemati…",FALSE,0,NA,2019-05-03 18:52:05,FALSE,NA,"1124386158891474944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Acpracuk",4,TRUE,FALSE,NA,NA
"98","RT @IntDiabetesFed: Diabetic foot can often go unnoticed, leading to ulceration, serious infections and even amputations. Take a look at re…",FALSE,0,NA,2019-05-03 18:50:42,FALSE,NA,"1124385811607293952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spin1371",10,TRUE,FALSE,NA,NA
"99","RT @parthaskar: Type 2 diabetes @DrAmirKhanGP 
You have a huge following - I would hugely appreciate - on behalf of @NHSDiabetesProg @NHSEn…",FALSE,0,NA,2019-05-03 18:49:20,FALSE,NA,"1124385467494031360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fell68Mjf",1,TRUE,FALSE,NA,NA
"100","RT @NIHRresearch: Almost anyone can #BePartOfResearch. Jack Newman first got involved in a research study after being diagnosed with type 1…",FALSE,0,NA,2019-05-03 18:48:21,FALSE,NA,"1124385223318413312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NursesCRNWM",5,TRUE,FALSE,NA,NA
"101","RT @WYHHealthyHeart: Services from @TheStrokeAssoc are commissioned locally &amp; provide various support options. Through stroke clubs &amp; group…",FALSE,0,NA,2019-05-03 18:43:57,FALSE,NA,"1124384114331799552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NHS_RobW",4,TRUE,FALSE,NA,NA
"102","*Dr. and Medical Researcher Reveals - Natural Diabetes Remedies  
👉  https://t.co/265aOxfgR9

Click Here to Discove… https://t.co/h3U5EdDG9y",FALSE,0,NA,2019-05-03 18:42:13,TRUE,NA,"1124383677495095300",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","doil_cb",0,FALSE,FALSE,NA,NA
"103","Hot off the press: In-home Caregiver in Rancho Bernardo: The End of Diabetes? https://t.co/bRoqWS8sGM #Diabetes… https://t.co/Im9eF4EeJ0",FALSE,0,NA,2019-05-03 18:41:38,TRUE,NA,"1124383529532633090",NA,"<a href=""https://missinglettr.com"" rel=""nofollow"">Missinglettr</a>","tcolling",0,FALSE,FALSE,NA,NA
"104","Hope you are all having a great day 🙌🏼🙌🏼🙌🏼. Shoot up &amp; boot up 💪🏼🙌🏼 #doc #diabetes #t1d #typeone #typeonediabetes… https://t.co/QWfjNdBLdM",FALSE,0,NA,2019-05-03 18:39:38,TRUE,NA,"1124383026882891776",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","T1DJohnny",0,FALSE,FALSE,NA,NA
"105","RT @RJDLab: #tbt today is Charles ""Rollo"" Park! Park worked out glucose uptake kinetics after #insulin stimulation in the 60s. He showed th…",FALSE,0,NA,2019-05-03 18:37:22,FALSE,NA,"1124382456713568261",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Caroline_Bartma",4,TRUE,FALSE,NA,NA
"106","Dear #diabetes #stopit signed #mamabear if a #t1d #warrior https://t.co/09EmmppPbJ",FALSE,0,NA,2019-05-03 18:36:38,FALSE,NA,"1124382270847180802",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LegitHDNelson",0,FALSE,FALSE,NA,NA
"107","Research shows benefit of time-restricted eating in #diabetes https://t.co/SkaB0Gkggf",FALSE,0,NA,2019-05-03 18:36:34,FALSE,NA,"1124382255630180352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lbsnutritionllc",0,FALSE,FALSE,NA,NA
"108","RT @SianRilstone: Another brilliant @ImperialNHS Physical activity&amp;Diabetes clinic w @neilhillist @paphysician Great feedback from people w…",FALSE,0,NA,2019-05-03 18:35:07,FALSE,NA,"1124381890423562240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EmmaCJRD",4,TRUE,FALSE,NA,NA
"109","Debunking The Low-Fat Vegan Doctors Olive Oil Myths

https://t.co/OgQ7pphBcx

#OliveOil #MediterraneanDiet #Vegan… https://t.co/5UWQfDXT4M",FALSE,0,NA,2019-05-03 18:34:11,TRUE,NA,"1124381656889090049",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","naturalhealthbl",0,FALSE,FALSE,NA,NA
"110","RT @DiabetesMine: The ins and outs of looping using OmniPod https://t.co/EXacmQq7GR #dblog #diabetes #doc #t1d #wearenotwaiting -RK https:/…",FALSE,0,NA,2019-05-03 18:32:46,FALSE,NA,"1124381300771758085",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alperhulusi",3,TRUE,FALSE,NA,NA
"111","If there is a family history of #diabetes, you should be making sure your kidneys are in good health. Diabetes can… https://t.co/jE3xljCQRU",FALSE,3,NA,2019-05-03 18:32:00,TRUE,NA,"1124381107259092992",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","nkf",1,FALSE,FALSE,NA,NA
"112","Great to see @iQFilmmaker &amp; @drmahendrapatel talking about #diabetes ! #TeamMakingADifference
#WhichFrogAreYou? https://t.co/aXiLwkT8ku",FALSE,0,NA,2019-05-03 18:31:34,FALSE,NA,"1124380997724835840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bilaltalks",0,FALSE,FALSE,NA,NA
"113","RT @DiabetesMine: The ins and outs of looping using OmniPod https://t.co/EXacmQq7GR #dblog #diabetes #doc #t1d #wearenotwaiting -RK https:/…",FALSE,0,NA,2019-05-03 18:31:01,FALSE,NA,"1124380860541616129",NA,"<a href=""http://diyps.org"" rel=""nofollow"">WeAreNotWaiting Retweeter</a>","RTWeRNotWaiting",3,TRUE,FALSE,NA,NA
"114","The ins and outs of looping using OmniPod https://t.co/EXacmQq7GR #dblog #diabetes #doc #t1d #wearenotwaiting -RK https://t.co/THvVfrZ5dJ",FALSE,3,NA,2019-05-03 18:30:00,FALSE,NA,"1124380602981994496",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DiabetesMine",3,FALSE,FALSE,NA,NA
"115","RT @KulikovUNIATF: Severely #obese people in middle age are 50% more likely to die early than those of a healthy weight. In particular #obe…",FALSE,0,NA,2019-05-03 18:24:45,FALSE,NA,"1124379280635514881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","otunremmy",28,TRUE,FALSE,NA,NA
"116","RT @BOXfamilystudy: Thanks to everyone who attended our BOX 3 Management Committee Mtg yesterday....interesting talks, discussions and idea…",FALSE,0,NA,2019-05-03 18:24:11,FALSE,NA,"1124379140700999680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","C_L_WilliamsUK",1,TRUE,FALSE,NA,NA
"117","Mastering dessert when you have #diabetes https://t.co/wnZmQkOq7f #weightloss #cancer https://t.co/y2z1bgsHXb",FALSE,0,NA,2019-05-03 18:19:36,FALSE,NA,"1124377985627324416",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","castelo1983",0,FALSE,FALSE,NA,NA
"118","RT @mobilefoot: 🦶do you have #diabetes? If so, you need to care for your feet.
Feet should be checked daily, if it’s a struggle then ask a…",FALSE,0,NA,2019-05-03 18:18:22,FALSE,NA,"1124377675211137031",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Linda_U_W_A",13,TRUE,FALSE,NA,NA
"119","RT @kidnyhealth: Congrats to Dr. Gopalakrishnamoorthy and coauthors for being awarded 1st prize ⁦@NYAMNYC⁩ Annual Pediatric Trainee Night ⁦…",FALSE,0,NA,2019-05-03 18:13:44,FALSE,NA,"1124376508947214337",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NYAMNYC",2,TRUE,FALSE,NA,NA
"120","RT @RJDLab: #tbt today is Charles ""Rollo"" Park! Park worked out glucose uptake kinetics after #insulin stimulation in the 60s. He showed th…",FALSE,0,NA,2019-05-03 18:11:27,FALSE,NA,"1124375936202182656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gtimblin",4,TRUE,FALSE,NA,NA
"121","Does natural medicine and usual care from your family doctor benefit your type 2 #diabetes?  Consider participating… https://t.co/7DoLZUlP0e",FALSE,0,NA,2019-05-03 18:11:25,TRUE,NA,"1124375924781273089",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","myCCNMResearch",0,FALSE,FALSE,NA,NA
"122","Top tips for safer fasting with #Diabetes in #Ramadan https://t.co/JNYQEaVV6D",FALSE,1,NA,2019-05-03 18:11:02,FALSE,NA,"1124375830837305344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ManchesterHCC",1,FALSE,FALSE,NA,NA
"123","Peanut Butter is high in protein &amp; healthy oil which helps with #diabetes , weight loss &amp; Alzheimer’s disease.… https://t.co/MrFFx6N4Q1",FALSE,2,NA,2019-05-03 18:11:00,TRUE,NA,"1124375820816900096",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DancinginLife",0,FALSE,FALSE,NA,NA
"124","RT @WHOEthiopia: Here are some tips on preventing #diabetes
🔹Eat healthy 🥦🍆🥒🍋🍒🍏
🔹Be physically active 🏃🏾‍♀️🚶🏾‍♂️🤾🏾‍♂️🏊🏾‍♀️
🔹Avoid excessive…",FALSE,0,NA,2019-05-03 18:09:32,FALSE,NA,"1124375450975899648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pabellangaliana",31,TRUE,FALSE,NA,NA
"125","Visiting my dad in the hospital. They wouldn’t let him order bacon with his scrambled eggs because he is Type II di… https://t.co/FLq0YqgLGH",FALSE,5,NA,2019-05-03 18:06:55,TRUE,NA,"1124374794252816386",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","livethefuel",0,FALSE,FALSE,NA,NA
"126","RT @thomashawke: Interested how #T1D #diabetes or #statins affect your muscles?  Come to the pint of science festival for a public discussi…",FALSE,0,NA,2019-05-03 18:04:34,FALSE,NA,"1124374205011832833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChrisPerryYork",1,TRUE,FALSE,NA,NA
"127","A new study indicates that #metformin is also associated with worse cognitive function in older adults — and B-vita… https://t.co/Fy3NPjyjgo",FALSE,0,NA,2019-05-03 18:01:11,TRUE,NA,"1124373351013728256",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","ManageDiabetes",0,FALSE,FALSE,NA,NA
"128","RT @PreexistingOrg: #Diabetes is a pre-existing condition. We’ll make sure you get a fair shot! Follow us. #OurFirstStand #SaveACA  #MakeAm…",FALSE,0,NA,2019-05-03 18:01:08,FALSE,NA,"1124373337612877824",NA,"<a href=""https://smarterqueue.com"" rel=""nofollow"">SmarterQueue</a>","PreexistingOrg",8,TRUE,FALSE,NA,NA
"129","#VEGAN BADASS - Ethical, Meatless Plant-Based Diet #Stickers

BUY here: https://t.co/gGcq2gY1xY

#Ketogenic #Keto… https://t.co/dorIOHCI8m",FALSE,0,NA,2019-05-03 18:00:25,TRUE,NA,"1124373158725922820",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","eyerubdesigns",0,FALSE,FALSE,NA,NA
"130","How can alpha lipoic acid help keep your #liver healthy?
 https://t.co/ydAlxfiqpf 
#liverhealth #liverdisease… https://t.co/Y53nvgOBKb",FALSE,0,NA,2019-05-03 17:59:00,TRUE,NA,"1124372800821702656",NA,"<a href=""https://eclincher.com"" rel=""nofollow"">eClincher</a>","ACMeinde",0,FALSE,FALSE,NA,NA
"131","Interested how #T1D #diabetes or #statins affect your muscles?  Come to the pint of science festival for a public d… https://t.co/QMqkJWxduX",FALSE,6,NA,2019-05-03 17:57:24,TRUE,NA,"1124372399045206017",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thomashawke",1,FALSE,FALSE,NA,NA
"132","RT @CDCDiabetes: #DYK diabetes can affect how clearly you see things?
 
Learn how actively managing #diabetes can help you avoid serious vi…",FALSE,0,NA,2019-05-03 17:53:49,FALSE,NA,"1124371498834255872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GetCoveredNJ",0,TRUE,FALSE,NA,NA
"133","That moment when your father can't enjoy his own chocolate birthday cake so you have to take matters in your own ha… https://t.co/hwXp8RoLGC",FALSE,4,NA,2019-05-03 17:51:18,TRUE,NA,"1124370866240929792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tdyounm",0,FALSE,FALSE,NA,NA
"134","RT @aharrell2000: THE UNITED STATES IS #1…in obesity
The solutions are COMING!
https://t.co/oAMtHVZHsp
Metabolic Biopharma Corporation 
#ob…",FALSE,0,NA,2019-05-03 17:50:19,FALSE,NA,"1124370617631936512",NA,"<a href=""https://Figure9Capital.com"" rel=""nofollow"">Figure 9 Capital</a>","Figure9Capital",1,TRUE,FALSE,NA,NA
"135","RT @Resverlogix_RVX: New $RVX blogpost! Faces of Cardiovascular Disease: Part 3. LINK: https://t.co/duLYZVJPDU #Diabetes #CVD #CKD #Epigene…",FALSE,0,NA,2019-05-03 17:50:12,FALSE,NA,"1124370588875853825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ROSE17649641",2,TRUE,FALSE,NA,NA
"136","In México, during 2016, cost calculated for every 1000 calories coming from vegetables was 5.7 times higher than fr… https://t.co/aEjryH9O3h",FALSE,0,NA,2019-05-03 17:48:18,TRUE,NA,"1124370110880206848",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","D4N41D43",0,FALSE,FALSE,NA,NA
"137","RT @SianRilstone: Another brilliant @ImperialNHS Physical activity&amp;Diabetes clinic w @neilhillist @paphysician Great feedback from people w…",FALSE,0,NA,2019-05-03 17:48:15,FALSE,NA,"1124370095806013440",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","julie_taplin",4,TRUE,FALSE,NA,NA
"138","How to catch all 8 hours 

#diabetes #sleep #health 

https://t.co/DYhMHUFaxh https://t.co/enr2CGY1lQ",FALSE,0,NA,2019-05-03 17:48:00,FALSE,NA,"1124370032732004352",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","takechargemag2",0,FALSE,FALSE,NA,NA
